germplasmName	CROP	CROSS/ENTRY	PLT_SOURCE	SELECTION_HISTORY	SN	Sample BC
X43b9d49d2849	Durum wheat	GRS011-0276	21260401	GRS011-0276 1T-3A-0A-2M-7SEA	2101733	GWP2101733
X43ca10f6b3ce	Durum wheat	GRS011-375	21260593	GRS011-375 1T-1A-0A-2M-1SEA	2101853	GWP2101853
X43ef7b6e88ff	Bread wheat	TCI19-7006	2111019	TCI19-7006-M1-M5	2100144	GWP2100144
X4402e220bd0c	Durum wheat	GRS011-0191	21140230	GRS011-0191 1T-2A-0A-3M-1M	2100865	GWP2100865
X44207b05e437	Durum wheat	GRS011-0262	21260377	GRS011-0262-2M-1SEA	2101701	GWP2101701
X445de34094cd	Durum wheat	GRS011-0258	21140364	GRS011-0258 1T-2A-0A-1M-3M	2101074	GWP2101074
X448f9761ca43	Durum wheat	GRS011-0234	21260299	GRS011-0234 1T-2A-0A-3M-2SEA	2101616	GWP2101616
X44a0f2584331	Bread wheat	GRSW170057	21120101	GRSW170057-M0-M0-M3-M4	2100412	GWP2100412
X44a457616d66	Durum wheat	GRS011-0262	21140378	GRS011-0262-1M-1M	2101103	GWP2101103
X44ae5d766f34	Durum wheat	GRS011-0194	21260238	GRS011-0194 1T-3A-0A-1M-1SEA	2101579	GWP2101579
X44b664023052	Durum wheat	GRS011-0191	21260228	GRS011-0191 1T-2A-0A-1M-1SEA	2101572	GWP2101572
X44c219fa3be7	Durum wheat	GRS011-0240	21140305	GRS011-0240 1T-2A-0A-1M-4M	2100978	GWP2100978
X44d8002eac37	Bread wheat	GRS011-0229	21140295	GRS011-0229 1T-1A-0A-2M-3M	2100966	GWP2100966
X44f23b4963a5	Bread wheat	TCI19-7006	2111016	TCI19-7006-M1-M1	2100132	GWP2100132
X45088104d82d	Durum wheat	GRS011-0261	2115012	GRS011-0261 1T-3A-0A-1M-1M	2101464	GWP2101464
X45266d3e7ca5	Durum wheat	GRS011-0258	21260364	GRS011-0258 1T-2A-0A-1M-1SEA	2101677	GWP2101677
X456a475d781f	Durum wheat	GRS011-0189	21260499	GRS011-0189-1M-1SEA	2101793	GWP2101793
X457a3f4e4380	Bread wheat	-	2113033	1504023-M0-1603069-M5-18070104-M0-20130018-M3-M1	2100589	GWP2100589
X457c747fb250	Durum wheat	GRS011-472	21260580	GRS011-472 1T-1A-0A-2M-1SEA	2101849	GWP2101849
X459ae20f0a89	Durum wheat	GRS011-472	21140577	GRS011-472 1T-3A-0A-1M-1M	2101425	GWP2101425
X45a10a8dde25	Durum wheat	GRS011-0179	21260192	GRS011-0179-3M-1SEA	2101550	GWP2101550
X45d451c48916	Durum wheat	GRS011-016	21260014	GRS011-016-2M-1SEA	2101500	GWP2101500
X45deb95d9bac	Durum wheat	GRS011-462	21140573	GRS011-462-1M-2M	2101419	GWP2101419
X463e24d9c923	Bread wheat	-	2113021	1504048-M0-1603086-M2-18070081-M0-20130013-M2-M3	2100565	GWP2100565
X464e0f32a759	Durum wheat	GRS011-0179	21140192	GRS011-0179-3M-3M	2100792	GWP2100792
X4659a4c590ae	Bread wheat	TCI19-7001	2111002	TCI19-7001-M2-M8	2100008	GWP2100008
X46835e79f778	Durum wheat	GRS011-016	21140011	GRS011-016 1T-3A-0A-2M-3M	2100622	GWP2100622
X46af4702e63e	Durum wheat	GRS011-0189	21140499	GRS011-0189-1M-2M	2101249	GWP2101249
X46d88884637f	Durum wheat	GRS011-0257	21260356	GRS011-0257 1T-2A-0A-2M-2SEA	2101672	GWP2101672
X4711aaa2fc34	Durum wheat	GRS011-0112	21260114	GRS011-0112 1T-3A-0A-1M-3SEA	2101525	GWP2101525
X4743b5e3db38	Bread wheat	GRSW170041	Repl-13	GRS18-7001-3SB-M3-AN1	2100349	GWP2100349
X4747704010fa	Durum wheat	GRS011-0218	21140281	GRS011-0218 1T-1A-0A-1M-1M	2100951	GWP2100951
X476e4d40f8c5	Durum wheat	GRS011-458	21140563	GRS011-458-2M-1M	2101387	GWP2101387
X47aaeec983e7	Durum wheat	GRS011-0252	21140526	GRS011-0252 1T-1A-0A-1M-1M	2101294	GWP2101294
X47e0f5448542	Durum wheat	GRS011-099	21140101	GRS011-099 1T-2A-0A-3M-3M	2100698	GWP2100698
X47e6b6899f87	Bread wheat	GRSW170056	21120096	GRSW170056-M0-M0-M1-M6	2100390	GWP2100390
X47ef2c1ca839	Bread wheat	GRSW170056	21120096	GRSW170056-M0-M0-M1-M4	2100388	GWP2100388
X47f34a766626	Durum wheat	GRS011-0197	21140507	GRS011-0197 1T-3A-0A-1M-1M	2101261	GWP2101261
X4802e8d99e39	Durum wheat	GRS011-0173	21260182	GRS011-0173 1T-4A-0A-2M-2SEA	2101545	GWP2101545
X4846483f74b3	Bread wheat	-	2113009	1504027-M0-1603016-M0-18070042-M0-20130007-M2-M1	2100545	GWP2100545
X488c77308c89	Durum wheat	GRS011-0173	21260182	GRS011-0173 1T-4A-0A-2M-1SEA	2101544	GWP2101544
X4899d1da7873	Durum wheat	MMVT21-24	Repl-61	ICDTR(f2)14-0148-0ST-010TR-0ST-1TR-0ST-1TR-0STR-0AREC	2100456	GWP2100456
X489ad866470a	Bread wheat	GRSW170054	21120092	GRSW170054-M0-M0-M3-M1	2100371	GWP2100371
X48d3e5438d48	Bread wheat	GRSW170040	21120062	GRSW170040-M0-M0-M3-M2	2100298	GWP2100298
X490ea905818a	Durum wheat	GRS011-322	21140552	GRS011-322 1T-4A-0A-1M-2M	2101344	GWP2101344
X4912247556b4	Bread wheat	GRS18-7001	Repl-4	GRS18-7001-4SB-M3-AN1	2100340	GWP2100340
X493824c5bfee	Durum wheat	GRS011-0264	21260384	GRS011-0264 1T-4A-0A-1M-1SEA	2101709	GWP2101709
X494157b48aeb	Durum wheat	GRS011-0210	21140275	GRS011-0210 1T-2A-0A-1M-1M	2100946	GWP2100946
X49582520507c	Bread wheat	TCI19-7003	2111009	TCI19-7003-M1-M4	2100075	GWP2100075
X495c6f57bc52	Durum wheat	GRS011-0253	21140333	GRS011-0253-1M-1M	2101020	GWP2101020
X497bc05fad26	Bread wheat	TCI19-7002	2111007	TCI19-7002-M1-M10	2100057	GWP2100057
X49c108a6570c	Bread wheat	-	2113007	1504066-M0-1603047-M1-18070024-M0-20130004-M1-M1	2100538	GWP2100538
X49c6cca9c25e	Durum wheat	GRS011-0253	21260325	GRS011-0253 1T-1A-0A-2M-6SEA	2101639	GWP2101639
X49c730389aaf	Durum wheat	GRS011-0112	21140115	GRS011-0112 1T-3A-0A-2M-3M	2100716	GWP2100716
X49d1bff7f721	Durum wheat	MMVT21-07	Repl-78	Lumina	2101650	GWP2101650
X49f48b3c139f	Durum wheat	GRS11-498	21140158	GRS011-498 1T-1A-0A-3M-2M	2100769	GWP2100769
X4a21a389e22c	Durum wheat	GRS011-0276	21260400	GRS011-0276 1T-3A-0A-1M-2SEA	2101723	GWP2101723
X4a6723eee973	Durum wheat	GRS011-0184	21260205	GRS011-0184 1T-1A-0A-2M-1SEA	2101568	GWP2101568
X4a88b9ba3f36	Durum wheat	GRS011-089	21140093	GRS011-089-3M-2M	2100689	GWP2100689
X4a8e37216891	Durum wheat	GRS011-0273	21140398	GRS011-0273 1T-3A-0A-1M-2M	2101133	GWP2101133
X4b3558c3cfd9	Durum wheat	GRS011-0249	21260319	GRS011-0249 1T-1A-0A-1M-2SEA	2101632	GWP2101632
X4b59c1f3df4b	Durum wheat	GRS011-0202	21140513	GRS011-0202 1T-3A-0A-2M-1M	2101272	GWP2101272
X4b76921ab640	Durum wheat	GRS011-0197	21140254	GRS011-0197-2M-2M	2100921	GWP2100921
X4b801bfee590	Bread wheat	-	2113035	1504060-M0-1603041-M0-18070107-M0-20130020-M2-M4	2100595	GWP2100595
X4bb31b83ccab	Durum wheat	GRS011-0190	21140224	GRS011-0190 1T-3A-0A-1M-1M	2100849	GWP2100849
X4bb89abd6305	Durum wheat	GRSW170019	21120052	GRSW170019-M0-M0-M3-M4	2100279	GWP2100279
X4bb95a796f99	Durum wheat	Louiza	-	-	2100658	GWP2100658
X4bef0e0758f6	Durum wheat	GRS011-465	21260559	GRS011-465 1T-1A-0A-2M-3SEA	2101816	GWP2101816
X4c1196c77bc5	Durum wheat	GRS011-0253	21260335	GRS011-0253-1M-2SEA	2101654	GWP2101654
X4c5de2c79cb6	Durum wheat	GRS011-0181	21140199	GRS011-0181-3M-1M	2100801	GWP2100801
X4cdd61ef0054	Durum wheat	GRS011-0276	21260409	GRS011-0276 1T-1A-0A-2M-5SEA	2101765	GWP2101765
X4ced93e3129a	Durum wheat	GRS011-062	21260053	GRS011-062 1T-2A-0A-3M-1SEA	2101508	GWP2101508
X4d0d7828b53e	Durum wheat	GRS011-0179	21260190	GRS011-0179-1M-3SEA	2101549	GWP2101549
X4d4e51900c0f	Durum wheat	GRS011-462	21140571	GRS011-462-2M-2M	2101416	GWP2101416
X4d51a215224f	Bread wheat	GRS011-0277	21140413	GRS011-0277-1M-2M	2101158	GWP2101158
X4d793f306446	Bread wheat	-	Repl-46	1504048-M0-1603087-M2-18070082-M0-20130014-M2-AN1	2100441	GWP2100441
X4da92c5718c0	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M12	2100128	GWP2100128
X4e07fa9769e5	Durum wheat	GRS011-0258	21260364	GRS011-0258 1T-2A-0A-1M-4SEA	2101680	GWP2101680
X4e0a36704771	Durum wheat	GRS011-0250	21140323	GRS011-0250-2M-1M	2100992	GWP2100992
X4e35d2339706	Durum wheat	GRS011-0202	21140270	GRS011-0202-2M-2M	2100941	GWP2100941
X4e3ff6f88522	Durum wheat	GRS011-0255	21140342	GRS011-0255-2M-1M	2101040	GWP2101040
X4e4b3d9da565	Bread wheat	GRS18-7004	21120042	GRS18-7004-5SB-M1-M2	2100242	GWP2100242
X4e50f1f20148	Durum wheat	GRS011-0240	21260306	GRS011-0240 1T-2A-0A-2M-1SEA	2101621	GWP2101621
X4e8ae6fdc8a3	Durum wheat	GRS011-0256	21140347	GRS011-0256 1T-1A-0A-1M-1M	2101045	GWP2101045
X4e8bacf72780	Durum wheat	GRS011-0272	21260397	GRS011-0272 1T-2A-0A-2M-2SEA	2101721	GWP2101721
X4e9c7d72d5d9	Bread wheat	-	2113019	1504059-M0-1603094-M0-18070073-M0-20130012-M3-M1	2100556	GWP2100556
X4ee5d3d1cdc9	Bread wheat	TCI19-7003	2111010	TCI19-7003-M1-M9	2100091	GWP2100091
X4f1bb5d46a35	Durum wheat	GRS011-465	21140554	GRS011-465 1T-3A-0A-1M-4M	2101350	GWP2101350
X4f1e59d53195	Durum wheat	GRS011-0240	21140305	GRS011-0240 1T-2A-0A-1M-3M	2100977	GWP2100977
X4f46c9cc6095	Durum wheat	GRS011-0262	21140374	GRS011-0262 1T-1A-0A-2M-2M	2101091	GWP2101091
X4f48ed9a885b	Durum wheat	GRS011-0112	21260114	GRS011-0112 1T-3A-0A-1M-1SEA	2101523	GWP2101523
X4faa2474f43c	Bread wheat	GRS18-7001	21120004	GRS18-7001-2SB-M1-M1	2100185	GWP2100185
X4fdfaa961f93	Durum wheat	GRS011-0181	21260203	GRS011-0181-3M-1SEA	2101564	GWP2101564
X50730c33ae1b	Bread wheat	TCI19-7003	2111011	TCI19-7003-M1-M3	2100100	GWP2100100
X5090aff19572	Durum wheat	GRS011-0272	21140396	GRS011-0272 1T-2A-0A-1M-2M	2101129	GWP2101129
X50a2bfeaf0a3	Durum wheat	GRS011-0216	21140519	GRS011-0216-1M-2M	2101281	GWP2101281
X50ab4ec887af	Durum wheat	GRS011-351	21260589	GRS011-351 1T-2A-0A-1M-1SEA	2101851	GWP2101851
X50b6a88dbdc7	Durum wheat	GRS011-0197	21140254	GRS011-0197-2M-1M	2100920	GWP2100920
X50bd9d6e7a29	Durum wheat	GRS011-0195	21140242	GRS011-0195 1T-2A-0A-3M-1M	2100902	GWP2100902
X50c036a60f50	Durum wheat	GRS011-017	21140016	GRS011-017 1T-1A-0A-1M-2M	2100635	GWP2100635
X510f33d194a8	Durum wheat	GRS011-310	21140547	GRS011-310 1T-1A-0A-1M-3M	2101329	GWP2101329
X5127dd204060	Bread wheat	GRS18-7001	21120018	GRS18-7001-6SB-M3-M2	2100206	GWP2100206
X5137494a532c	Bread wheat	GRS18-7002	21120035	GRS18-7002-3SB-M3-M2	2100232	GWP2100232
X5193c66efdb1	Durum wheat	GRS011-0179	21140192	GRS011-0179-3M-1M	2100790	GWP2100790
X51d02f7c765f	Durum wheat	GRS011-0271	21260392	GRS011-0271-1M-SEA1	2101867	GWP2101867
X51dd3a612b6f	Durum wheat	GRS011-0263	21140383	GRS011-0263 1T-1A-0A-2M-1M	2101109	GWP2101109
X51ffd18dd164	Durum wheat	GRS011-348	21260462	GRS011-348-1M-SEA1	2101869	GWP2101869
X52465344a35c	Durum wheat	GRS011-310	21140547	GRS011-310 1T-1A-0A-1M-1M	2101327	GWP2101327
X5252d80870dc	Bread wheat	TCI19-7005	2111015	TCI19-7005-M2-M5	2100121	GWP2100121
X5253a42da450	Durum wheat	GRS011-0189	21140223	GRS011-0189 1T-2A-0A-3M-2M	2100843	GWP2100843
X52a803cbe59b	Bread wheat	-	2113036	1504060-M0-1603041-M0-18070107-M0-20130020-M3-M4	2100600	GWP2100600
X52ce673bcfa9	Durum wheat	GRS011-0149	21140147	GRS011-0149 1T-1A-0A-3M-2M	2100753	GWP2100753
X52e8547eb977	Durum wheat	GRS011-458	21260560	GRS011-458 1T-2A-0A-1M-4SEA	2101821	GWP2101821
X530a72ffe3b6	Durum wheat	GRS011-0262	21140375	GRS011-0262 1T-1A-0A-1M-3M	2101095	GWP2101095
X531fe60b353d	Bread wheat	-	2113029	1504023-M0-1603069-M1-18070103-M0-20130017-M2-M4	2100579	GWP2100579
X5365b8cb0e1a	Durum wheat	GRS011-095	21140095	GRS011-095 1T-2A-0A-2M-1M	2100691	GWP2100691
X536c971de0ef	Durum wheat	GRS011-0197	21140251	GRS011-0197-2M-1M	2100917	GWP2100917
X53932f0499b0	Durum wheat	GRS011-0263	21260382	GRS011-0263 1T-1A-0A-1M-1SEA	2101708	GWP2101708
X539572de9d53	Durum wheat	GRS011-0262	21260374	GRS011-0262 1T-1A-0A-2M-1SEA	2101697	GWP2101697
X5395b865b7eb	Bread wheat	-	2113036	1504060-M0-1603041-M0-18070107-M0-20130020-M3-M2	2100598	GWP2100598
X5402c409c661	Bread wheat	TCI19-7003	2111009	TCI19-7003-M1-M2	2100073	GWP2100073
X5435635ec33d	Durum wheat	Louiza	-	-	2101598	GWP2101598
X5472a832a996	Bread wheat	GRSW170084	21120136	GRSW170084-M0-M0-M2-M2	2100523	GWP2100523
X5483d9377644	Durum wheat	GRS011-0276	21260403	GRS011-0276 1T-1A-0A-2M-3SEA	2101739	GWP2101739
X548d177518b3	Bread wheat	GRSW170041	21120065	GRSW170041-M0-M0-M3-M2	2100308	GWP2100308
X54b348dc4c82	Bread wheat	GRSW170041	21120063	GRSW170041-M0-M0-M1-M3	2100304	GWP2100304
X54d2df8b08f9	Durum wheat	GRS011-0200	21140263	GRS011-0200 1T-3A-0A-4M-1M	2100932	GWP2100932
X54ede5ef4aea	Durum wheat	GRS011-0189	21140223	GRS011-0189 1T-2A-0A-3M-5M	2100848	GWP2100848
X5515b1f19b53	Bread wheat	TCI19-7002	2111006	TCI19-7002-M3-M3	2100039	GWP2100039
X55243d4b192b	Durum wheat	GRS011-0174	21140186	GRS011-0174 1T-2A-0A-3M-2M	2100778	GWP2100778
X55898f5c3480	Bread wheat	GRS18-7004	21120040	GRS18-7004-3SB-M1-M2	2100240	GWP2100240
X55a50fdafcc9	Durum wheat	GRS011-0262	21140536	GRS011-0262 1T-3A-0A-1M-1M	2101305	GWP2101305
X55e0dbfb2f10	Bread wheat	-	Repl-60	GRS011-0229 1T-3A-0A-1M-AN1	2100455	GWP2100455
X55f9997c7a60	Bread wheat	GRSW170062	21120103	GRSW170062-M0-M0-M2-M2	2100424	GWP2100424
X5603ba4bdc4a	Bread wheat	GRSW170041	21120065	GRSW170041-M0-M0-M3-M3	2100309	GWP2100309
X561a494b9a1b	Durum wheat	GRS011-0200	21140260	GRS011-0200 1T-3A-0A-1M-1M	2100928	GWP2100928
X5658cc4d25a6	Durum wheat	GRS011-099	21140099	GRS011-099 1T-2A-0A-1M-2M	2100694	GWP2100694
X568026f2eef4	Durum wheat	GRS011-0181	21140197	GRS011-0181-1M-2M	2100799	GWP2100799
X56c3981fed74	Durum wheat	GRS011-0262	21140379	GRS011-0262-2M-1M	2101104	GWP2101104
X56d919f4de61	Durum wheat	GRS011-0272	21140544	GRS011-0272 1T-1A-0A-2M-3M	2101322	GWP2101322
X571e629b28ad	Durum wheat	GRS011-0250	21140323	GRS011-0250-2M-2M	2100993	GWP2100993
X57dfffa06a68	Durum wheat	GRS011-0172	21260177	GRS011-0172-2M-1SEA	2101543	GWP2101543
X5856f54f4864	Bread wheat	GRSW170047	21240011	GRSW170047-M0-M0-M1-SEA1	2101874	GWP2101874
X5860fa2edb6f	Bread wheat	GRSW170041	21120065	GRSW170041-M0-M0-M3-M5	2100311	GWP2100311
X58664bbd4884	Durum wheat	GRS011-0191	21140233	GRS011-0191-3M-1M	2100877	GWP2100877
X587e1f78b75f	Durum wheat	GRS011-0200	21260262	GRS011-0200 1T-3A-0A-3M-1SEA	2101590	GWP2101590
X58878c34294f	Durum wheat	GRS011-0202	21140513	GRS011-0202 1T-3A-0A-2M-2M	2101273	GWP2101273
X5894ae82cc78	Durum wheat	GRS011-465	21260558	GRS011-465 1T-1A-0A-1M-1SEA	2101813	GWP2101813
X58f4b981938b	Bread wheat	GRSW170033	21120054	GRSW170033-M0-M0-M2-M1	2100288	GWP2100288
X58f7f6e469b5	Durum wheat	Louiza	-	-	2100188	GWP2100188
X5986bbb289f5	Durum wheat	GRS011-0262	21260536	GRS011-0262 1T-3A-0A-1M-1SEA	2101805	GWP2101805
X59a02a756719	Durum wheat	GRS011-0173	21140183	GRS011-0173 1T-4A-0A-3M-1M	2100774	GWP2100774
X59c231124e9b	Durum wheat	GRS011-0276	21260409	GRS011-0276 1T-1A-0A-2M-3SEA	2101763	GWP2101763
X59ef4d0c8e98	Bread wheat	TCI19-7007	2111022	TCI19-7007-M0-M7	2100174	GWP2100174
X5a098ecfa85a	Bread wheat	TCI19-7002	2111006	TCI19-7002-M3-M5	2100041	GWP2100041
X5a0a0dbe43a4	Durum wheat	GRS011-0276	21260405	GRS011-0276-2M-1SEA	2101744	GWP2101744
X5aad74d2c00a	Bread wheat	GRS011-0277	21140416	GRS011-0277 1T-1A-0A-2M-6M	2101176	GWP2101176
X5b0501c3754e	Durum wheat	GRS011-310	21260548	GRS011-310 1T-1A-0A-2M-1SEA	2101808	GWP2101808
X5b3575f52e94	Bread wheat	-	2113015	1504050-M0-1603089-M1-18070072-M0-20130011-M1-M1	2100550	GWP2100550
X5b3679338ab8	Bread wheat	GRSW170041	21120063	GRSW170041-M0-M0-M1-M2	2100303	GWP2100303
X5b5d7b1d1cde	Bread wheat	GRSW170047	21120070	GRSW170047-M0-M0-M1-M5	2100324	GWP2100324
X5b714cc40436	Durum wheat	GRSW170080	21120127	GRSW170080-M0-M0-M2-M4	2100487	GWP2100487
X5b9580c897b5	Durum wheat	Louiza	-	-	2100940	GWP2100940
X5b9efb1077eb	Durum wheat	GRS011-0189	21260222	GRS011-0189 1T-2A-0A-2M-2SEA	2101571	GWP2101571
X5c16977ad0a0	Durum wheat	GRS011-0150	21260151	GRS011-0150-1M-1SEA	2101539	GWP2101539
X5c1b0f187800	Bread wheat	GRSW170056	21120096	GRSW170056-M0-M0-M1-M2	2100386	GWP2100386
X5c249d8ee396	Durum wheat	GRS011-0245	21140312	GRS011-0245-1M-1M	2100983	GWP2100983
X5c483af56993	Durum wheat	GRS011-0262	21140377	GRS011-0262-2M-2M	2101102	GWP2101102
X5c5dcdef661d	Durum wheat	GRS011-0146	21140143	GRS011-0146 1T-2A-0A-1M-4M	2100740	GWP2100740
X5c79c2e8b8a4	Durum wheat	GRSW170019	21240002	GRSW170019-M0-M0-M2-SEA1	2101870	GWP2101870
X5c8f4dc42da2	Durum wheat	GRS011-023	21140025	GRS011-023 1T-4A-0A-2M-2M	2100641	GWP2100641
X5c95e6c39a55	Durum wheat	GRS011-465	21140554	GRS011-465 1T-3A-0A-1M-2M	2101348	GWP2101348
X5cd150315b90	Bread wheat	GRSW170056	21120097	GRSW170056-M0-M0-M2-M2	2100392	GWP2100392
X5ce29f7345f6	Bread wheat	-	2113028	1504023-M0-1603069-M6-18070103-M0-20130017-M1-M1	2100574	GWP2100574
X5cffd1a49554	Durum wheat	GRS011-0234	21140298	GRS011-0234 1T-2A-0A-2M-2M	2100969	GWP2100969
X5d7704011575	Durum wheat	GRS011-472	21140580	GRS011-472 1T-1A-0A-2M-1M	2101429	GWP2101429
X5dd11573bbb6	Bread wheat	GRS18-7005	21120048	GRS18-7005-8SB-M2-M1	2100262	GWP2100262
X5de733fd9668	Bread wheat	TCI19-7002	2111004	TCI19-7002-M1-M9	2100028	GWP2100028
X5e02b5a494dc	Durum wheat	GRS011-458	21140562	GRS011-458-1M-3M	2101384	GWP2101384
X5e1dc7bc2d7d	Durum wheat	GRS011-0264	21260385	GRS011-0264 1T-4A-0A-2M-1SEA	2101710	GWP2101710
X5e7352eec22b	Durum wheat	GRS011-016	21140010	GRS011-016 1T-3A-0A-1M-7M	2100619	GWP2100619
X5e789026b4ab	Durum wheat	GRS011-0256	21140348	GRS011-0256 1T-1A-0A-2M-2M	2101047	GWP2101047
X5f078b0ff691	Durum wheat	Nachit	-	-	2101489	GWP2101489
X5fdb810eacf4	Durum wheat	GRS011-0227	21260291	GRS011-0227 1T-1A-0A-1M-1SEA	2101612	GWP2101612
X6020c74e3f8f	Durum wheat	GRS011-0190	21140225	GRS011-0190 1T-3A-0A-2M-4M	2100856	GWP2100856
X602b6f6f92e3	Durum wheat	GRS011-0112	21260114	GRS011-0112 1T-3A-0A-1M-2SEA	2101524	GWP2101524
X604ea5733769	Durum wheat	GRS011-0202	21140512	GRS011-0202 1T-3A-0A-1M-4M	2101270	GWP2101270
X60619833abb9	Durum wheat	GRS011-0264	21140385	GRS011-0264 1T-4A-0A-2M-1M	2101111	GWP2101111
X6075b43c47cb	Durum wheat	GRS011-331	21140458	GRS011-331 1T-2A-0A-2M-2M	2101209	GWP2101209
X60c7f588f8c8	Durum wheat	GRS011-0245	21260312	GRS011-0245-1M-1SEA	2101628	GWP2101628
X6145046d05aa	Bread wheat	GRS18-7001	Repl-2	GRS18-7001-3SB-M2-AN1	2100338	GWP2100338
X61551fc48b13	Durum wheat	GRS011-0189	21140498	GRS011-0189-1M-1M	2101245	GWP2101245
X618b81f33d42	Durum wheat	GRS011-034	21140046	GRS011-034 1T-1A-0A-1M-1M	2100647	GWP2100647
X61a310bfe18c	Durum wheat	GRSW170019	Repl-8	GRS18-7001-1SB-M1-AN1	2100344	GWP2100344
X61c089a905cb	Durum wheat	GRS011-0276	21260407	GRS011-0276 1T-5A-0A-2M-3SEA	2101753	GWP2101753
X61c164daae07	Durum wheat	GRS011-0253	21140331	GRS011-0253-2M-1M	2101015	GWP2101015
X61cdc020d526	Bread wheat	TCI19-7006	2111021	TCI19-7006-M2-M1	2100153	GWP2100153
X61e4fda9007c	Durum wheat	GRS011-0191	21260230	GRS011-0191 1T-2A-0A-3M-2SEA	2101575	GWP2101575
X6217e47bceae	Durum wheat	GRS011-0283	21260417	GRS011-0283-1M-1SEA	2101771	GWP2101771
X621a49785302	Durum wheat	GRS011-0193	21140236	GRS011-0193-2M-2M	2100884	GWP2100884
X6253d7fa0104	Durum wheat	GRS011-034	21140046	GRS011-034 1T-1A-0A-1M-4M	2100650	GWP2100650
X627b990b6b3f	Bread wheat	TCI19-7006	2111021	TCI19-7006-M2-M7	2100159	GWP2100159
X62813cb5a32d	Durum wheat	GRS011-0181	21260201	GRS011-0181-1M-3SEA	2101562	GWP2101562
X6296a12ad730	Bread wheat	GRS18-7005	21120045	GRS18-7005-7SB-M1-M1	2100249	GWP2100249
X6296cb87d1ee	Durum wheat	GRS011-0271	21140393	GRS011-0271-2M-3M	2101123	GWP2101123
X62c23200ef6d	Durum wheat	GRS011-0256	21140351	GRS011-0256-2M-1M	2101053	GWP2101053
X62c6e3015b53	Bread wheat	TCI19-7007	2111022	TCI19-7007-M0-M11	2100178	GWP2100178
X63017fc7e389	Bread wheat	TCI19-7001	2111002	TCI19-7001-M2-M10	2100010	GWP2100010
X633870e32797	Durum wheat	GRS011-0256	21260352	GRS011-0256-3M-1SEA	2101665	GWP2101665
X633e8b249cce	Durum wheat	GRS011-078	21140066	GRS011-078-3M-1M	2100677	GWP2100677
X63432a44897f	Durum wheat	GRSW170080	21120126	GRSW170080-M0-M0-M1-M7	2100483	GWP2100483
X639637a33efd	Durum wheat	GRS011-0195	21140242	GRS011-0195 1T-2A-0A-3M-2M	2100903	GWP2100903
X63c3e6467836	Durum wheat	GRS011-0240	21140305	GRS011-0240 1T-2A-0A-1M-2M	2100976	GWP2100976
X642578b36e22	Bread wheat	GRSW170047	Repl-16	GRS18-7001-4SB-M3-AN1	2100352	GWP2100352
X64449601c036	Bread wheat	TCI19-7001	2111002	TCI19-7001-M2-M5	2100005	GWP2100005
X645378d46815	Durum wheat	GRS011-0193	21140234	GRS011-0193 1T-1A-0A-1M-1M	2100880	GWP2100880
X645769f0b576	Durum wheat	GRS011-019	21140491	GRS011-019-1M-2M	2101235	GWP2101235
X646d89584243	Bread wheat	GRS18-7003	Repl-6	GRS18-7003-2SB-M1-AN1	2100342	GWP2100342
X6476dbce9d68	Durum wheat	GRS011-0195	21260241	GRS011-0195 1T-2A-0A-2M-1SEA	2101582	GWP2101582
X64828c9d2336	Durum wheat	GRS011-0238	21140303	GRS011-0238 1T-2A-0A-1M-1M	2100973	GWP2100973
X64912b13d76a	Bread wheat	GRS18-7002	21120035	GRS18-7002-3SB-M3-M1	2100231	GWP2100231
X6493c700558a	Durum wheat	GRS011-0218	21140283	GRS011-0218 1T-1A-0A-3M-1M	2100955	GWP2100955
X64a3dba5bf59	Bread wheat	TCI19-7002	2111004	TCI19-7002-M1-M5	2100024	GWP2100024
X6509e12865e8	Durum wheat	GRS011-0260	21140372	GRS011-0260 1T-1A-0A-2M-2M	2101088	GWP2101088
X6535385e7c89	Durum wheat	GRS011-0253	21140330	GRS011-0253-1M-2M	2101013	GWP2101013
X653a7fdb77aa	Durum wheat	GRS011-0196	21260243	GRS011-0196 1T-2A-0A-1M-2SEA	2101584	GWP2101584
X659de4913082	Durum wheat	GRSW170080	21240059	GRSW170080-M0-M0-M1-SEA1	2101878	GWP2101878
X65df15f00365	Bread wheat	GRSW170040	21120062	GRSW170040-M0-M0-M3-M1	2100297	GWP2100297
X6671de5f7260	Bread wheat	GRSW170084	21120137	GRSW170084-M0-M0-M3-M6	2100532	GWP2100532
X66822725dcae	Durum wheat	Louiza	-	-	2101786	GWP2101786
X6686872fa899	Durum wheat	GRS011-462	21140566	GRS011-462-1M-5M	2101403	GWP2101403
X66b7ed2f3e5d	Durum wheat	GRS011-0181	21260197	GRS011-0181-1M-2SEA	2101558	GWP2101558
X66cd602f6050	Durum wheat	GRS011-0104	21140107	GRS011-0104-3M-1M	2100705	GWP2100705
X671e6541bdea	Durum wheat	GRS011-0146	21140143	GRS011-0146 1T-2A-0A-1M-3M	2100739	GWP2100739
X6735bc948f5a	Durum wheat	GRS011-0189	21140221	GRS011-0189 1T-2A-0A-1M-4M	2100835	GWP2100835
X6806dcc688d2	Durum wheat	GRS011-0194	21140238	GRS011-0194 1T-3A-0A-1M-4M	2100890	GWP2100890
